OTU	Domain	Phylum	Class	Order	Family	Genus	Species
ASV4515	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium sp.
ASV4508	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	?	?
ASV4513	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	?	?
ASV4501	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	?	?
ASV4495	Bacteria	Firmicutes	Dethiobacteria	Dethiobacterales	Dethiobacteraceae	?	?
ASV4493	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	?	?
ASV4494	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
ASV4487	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	?	?
ASV4466	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001	?
ASV4480	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	?	?
ASV5212	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	?
ASV4465	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptostreptococcus	?
ASV4452	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	Microvirga subterranea
ASV4445	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Knoellia	?
ASV4441	Bacteria	Firmicutes	Bacilli	RF39	?	?	?
ASV4428	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	?	?
ASV4420	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	Duganella sacchari
ASV4432	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium	?
ASV4425	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	?	?
ASV4411	Bacteria	Spirochaetota	?	?	?	?	?
ASV4409	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	ASF356	Clostridium sp.
ASV6511	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	?
ASV4405	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	?
ASV4404	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella	Veillonella atypica
ASV5548	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	?	?
ASV4394	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	?	?
ASV4391	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	?
ASV4389	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	?
ASV4387	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter rodentium
ASV4383	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	uncultured Acidobacteria bacterium	?
ASV4376	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	?
ASV6143	Bacteria	Firmicutes	Clostridia	?	?	?	?
ASV4377	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Dubosiella	?
ASV4369	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	?
ASV4367	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
ASV4354	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	Paenibacillus graminis
ASV5955	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	metagenome
ASV4357	Bacteria	Campylobacterota	Campylobacteria	?	?	?	?
ASV8366	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	?	?
ASV4341	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium] nodatum group	?
ASV4345	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Mailhella	Desulfovibrio sp.
ASV4348	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	Agathobaculum butyriciproducens
ASV4338	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp.
ASV4339	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	?	?
ASV4336	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	?
ASV6531	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	?	?
ASV4325	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium sensu stricto 12	?
ASV4332	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Fastidiosipila	?
ASV4327	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	?
ASV4321	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	?
ASV4914	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	?	?
ASV4319	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Diaphorobacter	?
ASV4317	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	?	OTU99|NN=Barnesiella_intestinihominis_AB370251|D=85.2
ASV4309	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009	?
ASV4314	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	?
ASV5649	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	?	?
ASV4301	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	Paraburkholderia caribensis
ASV4303	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	?	?
ASV6032	Bacteria	Firmicutes	Bacilli	RF39	?	?	?
ASV4300	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	?	?
ASV4304	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_9	?
ASV4299	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes
ASV4294	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Oscillibacter	?
ASV4287	Bacteria	Firmicutes	Bacilli	Bacillales	Marinococcaceae	Geomicrobium	Geomicrobium halophilum
ASV4295	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	?	?	?
ASV4273	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	?	?	?
ASV4265	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	?	?
ASV4267	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	?
ASV4252	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	?	?
ASV4247	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus	?
ASV4251	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	?	?
ASV4262	Bacteria	Bacteroidota	Bacteroidia	?	?	?	?
ASV4242	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	?
ASV4237	Bacteria	Firmicutes	Bacilli	RF39	gut metagenome	?	?
ASV4240	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	?	?	?
ASV5341	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	?	?	?
ASV4218	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Prauserella	?
ASV7186	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	?	?
ASV4227	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	bacterium 'New
ASV4381	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	Holophaga	metagenome
ASV4222	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	?
ASV4212	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	?	?
ASV4213	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Family XIII UCG-001	?
ASV4401	Bacteria	Firmicutes	Clostridia	Oscillospirales	?	?	?
ASV4215	Bacteria	Firmicutes	?	?	?	?	?
ASV4210	Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	?
ASV4217	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	uncultured rumen bacterium	?	?
ASV7726	Bacteria	WPS-2	?	?	?	?	?
ASV7003	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Lacticigenium	?
ASV4198	Bacteria	Firmicutes	Clostridia	Oscillospirales	?	?	?
ASV4196	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	?	?
ASV4193	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium choerinum
ASV4194	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	uncultured Ruminococcaceae bacterium	?
ASV4191	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium jeikeium
ASV4197	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas cangingivalis
ASV4206	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	?	?
ASV4185	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	?
ASV4186	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Dubosiella	?
ASV4183	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	?
ASV4181	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	?	?
ASV4167	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	?
ASV4165	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter pigmenti
ASV4164	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	?
ASV4439	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	?	?
ASV4161	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	?	?
ASV4158	Bacteria	Spirochaetota	Brachyspirae	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira muridarum
ASV4147	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Pseudoflavonifractor	Pseudoflavonifractor capillosus
ASV4148	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	?
ASV4140	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	?	?
ASV5472	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Actinobacillus	Glaesserella parasuis
ASV4144	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium varium
ASV4130	Bacteria	Desulfobacterota	Desulfobacteria	Desulfatiglandales	Desulfatiglandaceae	Desulfatiglans	?
ASV4128	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	?	?
ASV4133	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter mastomyrinus
ASV4134	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	?
ASV4118	Bacteria	Firmicutes	Clostridia	Oscillospirales	?	?	?
ASV4117	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	?	?
ASV4109	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-001	?
ASV4104	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	?
ASV4103	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	?
ASV4100	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus hyointestinalis
ASV4095	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	?
ASV5875	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	?
ASV4077	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis
ASV4099	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	?
ASV4087	Bacteria	Firmicutes	Clostridia	?	?	?	?
ASV4074	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	Jeotgalicoccus sp. ChroAq 89
ASV4060	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	?
ASV4058	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	?
ASV4056	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	?
ASV4053	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	uncultured soil bacterium	?
ASV4050	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	Butyricicoccus	?
ASV4037	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	Escherichia coli
ASV4043	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	?	?
ASV4027	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	?
ASV4519	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	?
ASV4028	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Ileibacterium	?
ASV4362	Bacteria	Bacteroidota	Bacteroidia	?	?	?	?
ASV4025	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	Hydrogenophaga temperata
ASV4022	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	?	?
ASV4020	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	?	uncultured actinobacterium	?
ASV4018	Bacteria	Firmicutes	Bacilli	RF39	?	?	?
ASV4024	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	?
ASV4012	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Haemophilus	?
ASV4015	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella pallens
ASV4005	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae Sedis	?
ASV3996	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Sedimentibacteraceae	Sedimentibacter	?
ASV7263	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Veillonella	?
ASV4000	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	?	?
ASV3997	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	?	?
ASV4997	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	?	?
ASV3991	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia insidiosa
ASV3998	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214 group	?
ASV3990	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	?	?
ASV6240	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Ellin6055	bacterium Ellin6055
ASV3983	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	?
ASV3992	Bacteria	Verrucomicrobiota	Lentisphaeria	Oligosphaerales	Oligosphaeraceae	Z20	?
ASV3979	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	?	?
ASV3982	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae NK3B31 group	?
ASV6369	Bacteria	Firmicutes	?	?	?	?	?
ASV3980	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Proteiniphilum	?
ASV3972	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	?	?	?
ASV4852	Bacteria	Firmicutes	Clostridia	Oscillospirales	?	?	?
ASV3968	Bacteria	Firmicutes	Clostridia	Oscillospirales	?	?	?
ASV3971	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides acidifaciens
ASV3957	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus simulans
ASV3967	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium russii
ASV3954	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Paenalcaligenes	?
ASV3963	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides pyogenes
ASV3953	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	?
ASV3949	Bacteria	Chloroflexi	KD4-96	uncultured Chloroflexi bacterium	?	?	?
ASV3946	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	?	?	?
ASV3934	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Delftia acidovorans
ASV3950	Bacteria	Firmicutes	Clostridia	Clostridia vadinBB60 group	?	?	?
ASV3937	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	?	?
ASV5514	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Varibaculum	Tissierella sp.
ASV4530	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	?	?
ASV3948	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-001	?
ASV3936	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	?	?
ASV7714	Bacteria	Desulfobacterota	Desulfovibrionia	?	?	?	?
ASV3920	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	?	?
ASV3925	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	?	?
ASV6647	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	?	?
ASV3915	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	rumen bacterium YS2	?	?
ASV4412	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	?	?
ASV3916	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	?	?
ASV3909	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Alcanivoracaceae1	Alcanivorax	Alcanivorax pacificus
ASV3914	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	?	?
ASV3906	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalibaculum	?
ASV4594	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	?	?
ASV3903	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae NK4A136 group	Lachnospiraceae bacterium
ASV3894	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens
ASV3902	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chromobacteriaceae	Vogesella	?
ASV3899	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	?	?
ASV4463	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	?	?	?
ASV3901	Bacteria	Firmicutes	Bacilli	RF39	?	?	?
ASV3897	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Jeotgalicoccus	Jeotgalicoccus sp. ChroAq 89
ASV3891	Bacteria	Actinobacteriota	Actinobacteria	?	?	?	?
ASV3886	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	?	?
ASV3888	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	Eggerthella lenta
ASV3879	Bacteria	Firmicutes	Limnochordia	Hydrogenispora	?	?	?
ASV3880	Bacteria	Chloroflexi	Dehalococcoidia	S085	?	?	?
ASV3875	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	?	?
ASV3872	Bacteria	Bacteroidota	Bacteroidia	?	?	?	?
ASV3862	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	uncultured Burkholderiaceae bacterium
ASV3856	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	?
ASV3858	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	?
ASV3857	Bacteria	Firmicutes	Clostridia	Oscillospirales	?	?	?
ASV3855	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	?	?
ASV3854	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Acetitomaculum	?
ASV3860	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta	?
ASV4402	Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	?
ASV3847	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	?
ASV3835	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	?
ASV3828	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	?
ASV7405	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	?	uncultured Bacteroidetes bacterium
ASV3830	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Sva0081 sediment group	uncultured prokaryote
ASV3829	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	?	?	?
ASV5095	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	?	uncultured Bacteroidetes bacterium
ASV3827	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	UCG-005	?
ASV3845	Archaea	Halobacterota	Halobacteria	Halobacterales	Haloferacaceae	Halorussus	Halorussus sp.
ASV3822	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	?
ASV5223	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	?
ASV3811	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium marinum
ASV3815	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	?	?
ASV3813	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	Cloacimonadaceae	?	?
ASV3805	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae RC9 gut group	?
ASV3797	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	?
ASV4457	Bacteria	Firmicutes	Clostridia	?	?	?	?
ASV3780	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hydrogenoanaerobacterium	Selenomonadales bacterium Marseille-P2399	?
ASV4044	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	Propionibacterium acidifaciens
ASV3792	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	?	?	?
ASV5316	Bacteria	?	?	?	?	?	?
ASV3786	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Bergeyella	Cloacibacterium sp.
ASV3784	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae NK3B31 group	?
ASV6147	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	?	?
ASV3772	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	?	?	?
ASV3775	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides pyogenes
ASV3769	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	?
ASV3777	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium necrophorum
ASV3771	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	?	?
ASV3767	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus Alysiosphaera	?
ASV3761	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Halomonas	Halomonas sp.
ASV3760	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	?
ASV3752	Bacteria	Firmicutes	Clostridia	Lachnospirales	?	?	?
ASV3753	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Alcaligenes endophyticus
ASV3749	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	?
ASV3743	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	?
ASV3735	Bacteria	Firmicutes	Clostridia	Clostridiales	Caloramatoraceae	?	uncultured Clostridiales bacterium
ASV3745	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	?	?
ASV3740	Bacteria	Firmicutes	Clostridia	?	?	?	?
ASV3737	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	?
ASV3738	Bacteria	Firmicutes	Clostridia	Oscillospirales	Butyricicoccaceae	UCG-009	?
ASV3747	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	archaeon enrichment
ASV4260	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	beta proteobacterium MBIC3293	?
ASV3733	Bacteria	Chloroflexi	Ktedonobacteria	C0119	?	?	?
